datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal,secchi_m,tp_ugL,Water_Temp_filled,DO_filled,poc
2016-04-22 04:00:00,10.4787798032408,0.0,282.626592592593,91.4671977601602,4.43459151745226,0.0,98030.0631111111,1.40625,42.4855769230769,11.4780833333333,10.5719527924631,2.36077652060282
2016-04-22 05:00:00,10.2531851851852,0.0,282.626592592593,92.357194375396,4.70818747070724,0.0,98150.7991111111,1.40416666666667,42.4391025641026,11.2165833333333,14.7470967741935,2.34143598886386
2016-04-22 06:00:00,10.0238168402778,131.745481481481,286.142740740741,93.2740384132407,4.99355603882647,0.0,98271.3881481482,1.40208333333333,42.3926282051282,10.7879166666667,14.1836666666667,2.3003454666028
2016-04-22 07:00:00,11.0332592592593,285.536948148148,286.144296296296,87.3769059890553,5.2197368959442,0.0,98320.288,1.4,42.3461538461538,10.5036666666667,13.8688333333333,2.27076381637351
2016-04-22 08:00:00,12.038,428.332422222222,286.145185185185,81.9157418819391,5.52568246219515,0.0,98369.670962963,1.40277777777778,42.2996794871795,10.2600833333333,13.7223333333333,2.25723632314345
2016-04-22 09:00:00,13.0427407407408,482.445325925926,323.144296296296,76.8352311446767,5.89787270390178,0.0,98418.8074074074,1.40555555555556,42.2532051282051,10.0710833333333,13.7968333333333,2.25574134841872
2016-04-22 10:00:00,13.5368148148148,588.266044444444,323.144296296296,74.8854881297565,5.50773910259252,0.0,98448.8158518519,1.40833333333333,42.2067307692308,10.0325833333333,13.7785,2.25702855014294
2016-04-22 11:00:00,14.0352983217593,656.020444444444,323.149037037037,72.9679209401491,5.13276460032802,0.0,98478.564,1.41111111111111,42.1602564102564,10.3158333333333,13.9898333333333,2.29479090693215
2016-04-22 12:00:00,14.5245925925926,640.60822962963,353.324296296296,71.1484328551092,4.76363632268068,0.0,98508.5724444445,1.41388888888889,42.1137820512821,10.70325,14.2523333333333,2.31949864312972
2016-04-22 13:00:00,15.0584444444445,598.984696296296,353.324296296296,68.8782824909791,4.16663608417167,0.0,98598.5714074074,1.41666666666667,42.0673076923077,11.1285833333333,14.5295,2.35450550372509
2016-04-22 14:00:00,15.5931851851852,531.334511111111,353.324296296296,66.6836776925121,3.60380467939586,0.0,98688.9539259259,1.41944444444444,42.0208333333333,11.4263333333333,14.5891666666667,2.37416826956993
2016-04-22 15:00:00,16.1270370370371,465.879414814815,342.836444444444,64.5726608849759,3.08000683268362,0.0,98778.8528888889,1.42222222222222,41.974358974359,11.6095833333333,14.8570967741935,2.44130544918246
2016-04-22 16:00:00,15.5287407407408,346.860237037037,342.836444444444,66.0309352260302,3.07911486539705,0.0,98753.0939259259,1.425,41.9278846153846,11.7401666666667,10.508602933744,2.47743758699998
2016-04-22 17:00:00,14.9367407407408,224.350081481481,342.836444444444,67.4876681353135,3.21332041756851,0.0,98727.4914074074,1.42777777777778,41.8814102564103,11.4688333333333,14.484,2.32926646496828
2016-04-22 18:00:00,14.34,70.6875259259259,328.143925925926,68.9913192598809,3.47963339320773,0.0,98701.8324444444,1.43055555555556,41.8349358974359,11.67025,14.9624561403509,2.41704521790035
2016-04-22 19:00:00,12.8448148148148,0.0,328.14237037037,72.9228179905781,3.2050697350341,0.0,98759.6259259259,1.43333333333333,41.7884615384615,11.522,14.9072,2.37534171008409
2016-04-22 20:00:00,11.3427798032408,0.0,328.136740740741,77.048814419684,3.01593892990072,0.0,98817.6991111111,1.43611111111111,41.7419871794872,11.4395,14.6781666666667,2.34421973806574
2016-04-22 21:00:00,9.84911111111115,0.0,297.998814814815,81.2812189883881,2.9319006094288,0.0,98875.4925925926,1.43888888888889,41.6955128205128,11.3608333333333,14.4221666666667,2.32391222957865
2016-04-22 22:00:00,8.82888888888891,0.0,297.997925925926,83.5333228010356,2.80541171574552,0.0,98922.6392592593,1.44166666666667,41.6490384615385,11.2825833333333,14.1281666666667,2.3130113463432
2016-04-22 23:00:00,7.80829629629632,0.0,297.99637037037,85.7389096987045,2.69618037978479,0.0,98970.2694814815,1.44444444444444,41.6025641025641,11.10575,14.1031666666667,2.30886987584115
2016-04-23,6.7871851851852,0.0,254.930962962963,87.8743132793849,2.60580832088124,0.0,99017.5157037037,1.44722222222222,41.5560897435897,11.0410833333333,14.5258333333333,2.38361808145456
2016-04-23 01:00:00,5.61044444444448,0.0,254.930962962963,89.3988676127135,2.64198024153651,0.0,98990.5697777778,1.45,41.5096153846154,11.053,14.08,2.31738938758369
2016-04-23 02:00:00,4.43125925925928,0.0,254.930962962963,90.6388134901748,2.70490233126399,0.0,98963.6807407407,1.45277777777778,41.463141025641,10.8580833333333,13.7303333333333,2.26293078189255
2016-04-23 03:00:00,3.25014814814817,0.0,239.210518518519,91.5169735357107,2.79168568548101,0.0,98936.5546666667,1.45555555555556,41.4166666666667,10.78725,13.6523333333333,2.24687810450014
2016-04-23 04:00:00,3.39918518518521,0.0,239.210518518519,91.1301849755756,2.48492468188508,0.0,98993.0211851852,1.45833333333333,41.3701923076923,10.8089166666667,13.5138333333333,2.245179300707
2016-04-23 05:00:00,3.53977777777779,0.0,239.210518518519,90.8003485024091,2.1840072937073,0.0,99049.5303703704,1.46111111111111,41.3237179487179,10.6785833333333,13.3915,2.22121458199331
2016-04-23 06:00:00,3.6894814814815,139.513896296296,248.558296296296,90.4081109232982,1.87836545239826,0.0,99106.077037037,1.46388888888889,41.2772435897436,10.5950833333333,13.335,2.20286035864909
2016-04-23 07:00:00,5.84659259259263,297.649303703704,248.558296296296,83.12522787913,2.27635615766214,0.0,99102.1962962963,1.46666666666667,41.2307692307692,10.4273333333333,13.7558333333333,2.20446501908029
2016-04-23 08:00:00,8.00688888888891,444.427496296296,248.558296296296,76.2860198634761,2.80387364213313,0.0,99098.3957037037,1.46944444444444,41.1842948717949,10.2356666666667,13.9096666666667,2.15382794063794
2016-04-23 09:00:00,10.1659259259259,604.688511111111,272.676666666667,69.9256359588303,3.40810684520892,0.0,99094.8554074074,1.47222222222222,41.1378205128205,10.1625833333333,14.1841666666667,1.72373101260989
2016-04-23 10:00:00,11.6263353587963,736.42857037037,272.676666666667,65.7047084116167,3.48865196643151,0.0,99040.6281481482,1.475,41.0913461538462,10.3505,13.8473333333333,1.46683308978558
2016-04-23 11:00:00,13.0877037037037,820.604562962963,272.677555555556,61.7228199334873,3.61214772676136,0.0,98986.134962963,1.47777777777778,41.0448717948718,10.49175,13.6713333333333,1.29966358123482
2016-04-23 12:00:00,14.545925925926,830.429740740741,288.759777777778,57.9900432466742,3.76761235886408,0.0,98932.0878518519,1.48055555555556,40.9983974358974,10.4391666666667,13.9875,1.33803962697316
2016-04-23 13:00:00,15.1698168402778,776.529496296296,288.761333333333,57.4082641371962,4.00413258829564,0.0,98831.3937777778,1.48333333333333,40.9519230769231,10.6195,14.5043333333333,1.359188288911
2016-04-23 14:00:00,15.7898168402778,688.980659259259,288.761333333333,56.8011429034278,4.24524312071017,0.0,98730.8234074074,1.48611111111111,40.9054487179487,10.8610833333333,14.498,1.27325945830749
2016-04-23 15:00:00,16.4151851851852,552.650096296296,294.142518518519,56.1427055646182,4.48181431952058,0.0,98630.5327407407,1.48888888888889,40.8589743589744,10.5625,14.8215384615385,2.23310613012173
2016-04-23 16:00:00,16.0270370370371,412.0556,294.142518518519,59.2746244612153,4.1430257062277,0.0,98618.5557037037,1.49166666666667,40.8125,10.3085833333333,14.9010810810811,2.05619393486016
2016-04-23 17:00:00,15.6378518518519,267.511696296296,294.142518518519,62.5388240891524,3.80517376565084,0.0,98606.5786666667,1.49444444444444,40.7660256410256,10.2705,14.736,2.04283885985883
2016-04-23 18:00:00,15.2506316550926,75.7307259259259,278.762296296296,65.9244157506001,3.47728228684474,0.0,98594.521037037,1.49722222222222,40.7195512820513,10.0891666666667,14.3908333333333,2.01792859181636
2016-04-23 19:00:00,13.2210370370371,0.0,278.762296296296,70.7641548110205,3.47677829528725,0.0,98592.4820740741,1.5,40.6730769230769,10.0955833333333,14.2626666666667,1.99769147102229
2016-04-23 20:00:00,11.1997037037037,0.0,278.758814814815,75.7637246442092,3.52833934290245,0.0,98590.0823703704,1.50277777777778,40.6266025641026,10.3684166666667,14.0608333333333,1.99210563827229
